"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","outcome","duration","launchyr","launchmo","avgpledge","log_goal","cat_goal","cat_dur","cat_dur2","cat_goal2"
1264092623,"Lana - Short film","Other","Film & Video","CAD","2014-09-01",1500,"2014-07-05",51,"failed",2,"CA",47.94,46.88,1378.93,0,58,2014,7,25.5,7.22906311508358,"(6.9,7.9]","(40,59]","(40,60]",4
1264164045,"Handmade Baby Patchwork Quilt (Canceled)","Other","Misc","USD","2014-09-15",10,"2014-07-17",1,"canceled",1,"US",1,1,10,0,60,2014,7,1,2.30258509299405,"(1.9,2.9]","(59,60]","(40,60]",3
1264440043,"Robert Rodi Essentials: 6 iconic gay novels + NEW 7th book","Other","Misc","USD","2014-08-06",5000,"2014-07-07",8000,"successful",119,"US",8000,8000,5000,1,30,2014,7,67.2268907563025,8.51719319141624,"(7.9,8.9]","(29,30]","(29,30]",4
1264615256,"I want a photo of myself eating potato salad in the Bahamas.","Other","Photography","USD","2014-08-05",500,"2014-07-21",10,"failed",2,"US",10,10,500,0,15,2014,7,5,6.21460809842219,"(5.9,6.9]","(10,20]","(10,20]",4
1264845332,"Tart #4 Submerged Part I","Comic Books","Comics","USD","2014-07-23",1900,"2014-07-09",6284,"successful",163,"US",6284,6284,1900,1,14,2014,7,38.5521472392638,7.54960916515453,"(6.9,7.9]","(10,20]","(10,20]",4
126512184,"Gidgi: A phone case, wallet, and solar charger all in one.","Product Design","Misc","USD","2014-08-29",20000,"2014-07-29",8265,"failed",86,"US",8265,8265,20000,0,31,2014,7,96.1046511627907,9.90348755253613,"(9.9,10.9]","(30,40]","(30,40]",4
1265299701,"Artists' Lounge- Detroit","Other","Misc","USD","2014-09-29",350000,"2014-07-31",191,"failed",6,"US",191,191,350000,0,60,2014,7,31.8333333333333,12.7656884334656,"(11.9,20]","(59,60]","(40,60]",7
1265571593,"Valley of Exile","Other","Film & Video","USD","2014-08-27",28000,"2014-07-28",8692,"failed",70,"US",8692,8692,28000,0,30,2014,7,124.171428571429,10.2399597891573,"(9.9,10.9]","(29,30]","(29,30]",5
1265600731,"Crochet for Care","Other","Misc","CAD","2014-08-11",5000,"2014-07-12",0,"failed",0,"CA",0,0,4587.16,0,30,2014,7,0,8.4310163751748,"(7.9,8.9]","(29,30]","(29,30]",4
1265659052,"Google Glass for Silica Nanotechnology Research (Canceled)","Other","Technology","USD","2014-08-22",3270,"2014-07-23",0,"canceled",0,"US",0,0,3270,0,30,2014,7,0,8.0925452638913,"(7.9,8.9]","(29,30]","(29,30]",4
1265661448,"Nanna's Gourmet Market and Tea Emporium Goes Underground","Other","Food","USD","2014-08-20",25825,"2014-07-21",220,"failed",6,"US",220,220,25825,0,30,2014,7,36.6666666666667,10.1590982939878,"(9.9,10.9]","(29,30]","(29,30]",5
1265907362,"The Groove is Not Trivial documentary film","Other","Film & Video","USD","2014-08-20",40000,"2014-07-21",44862,"successful",300,"US",44862,44862,40000,1,30,2014,7,149.54,10.5966347330961,"(9.9,10.9]","(29,30]","(29,30]",5
1265994490,"Undergrind Cafe","Other","Food","USD","2014-07-29",12000,"2014-07-07",13041,"successful",161,"US",13041,13041,12000,1,22,2014,7,81,9.39266192877014,"(8.9,9.9]","(20,29]","(20,29]",4
1266148167,"Ninja Bros Academy : Learn a Language","Other","Misc","USD","2014-08-07",12000,"2014-07-08",190,"failed",10,"US",190,190,12000,0,30,2014,7,19,9.39266192877014,"(8.9,9.9]","(29,30]","(29,30]",4
1266587144,"delete (Canceled)","Other","Journalism","USD","2014-08-22",19500,"2014-07-23",0,"canceled",0,"US",0,0,19500,0,30,2014,7,0,9.87816974455184,"(8.9,9.9]","(29,30]","(29,30]",4
1266620336,"TAGDICE™","Other","Misc","USD","2014-09-01",30000,"2014-07-03",1748,"failed",6,"US",1748,1748,30000,0,60,2014,7,291.333333333333,10.3089526606443,"(9.9,10.9]","(59,60]","(40,60]",5
1267186895,"Potato Salad 4Real","Other","Food","USD","2014-08-24",20000,"2014-07-25",51,"failed",2,"US",51,51,20000,0,30,2014,7,25.5,9.90348755253613,"(9.9,10.9]","(29,30]","(29,30]",4
1267291022,"Philosophy Walk TV","Other","Film & Video","USD","2014-09-05",25000,"2014-07-27",80,"failed",1,"US",80,80,25000,0,40,2014,7,80,10.1266311038503,"(9.9,10.9]","(30,40]","(30,40]",5
1267555532,"Summer Student Seniors Pizza Party!!","Events","Food","USD","2014-07-19",100,"2014-07-16",100,"successful",8,"US",100,100,100,1,3,2014,7,12.5,4.60517018598809,"(3.9,4.9]","(0,10]","(0,10]",4
1267626365,"I Draw Faeries!!!","Other","Misc","USD","2014-08-09",100,"2014-07-10",100,"successful",2,"US",100,100,100,1,30,2014,7,50,4.60517018598809,"(3.9,4.9]","(29,30]","(29,30]",4
1267895509,"Dreamie Alexander presents: Behind the Scenes (Book 1)","Other","Misc","USD","2014-08-18",100,"2014-07-16",0,"failed",0,"US",0,0,100,0,33,2014,7,0,4.60517018598809,"(3.9,4.9]","(30,40]","(30,40]",4
126790893,"Juvenile Justice Word Cloud Images on Canvas","Other","Misc","USD","2014-08-20",250,"2014-07-21",0,"failed",0,"US",0,0,250,0,30,2014,7,0,5.52146091786225,"(4.9,5.9]","(29,30]","(29,30]",4
1267944192,"Mamma B's Pizza Get's Rolling (Canceled)","Food Trucks","Food","USD","2014-08-22",35000,"2014-07-23",0,"canceled",0,"US",0,0,35000,0,30,2014,7,0,10.4631033404715,"(9.9,10.9]","(29,30]","(29,30]",5
126809622,"Brorrito's","Food Trucks","Food","USD","2014-09-07",80000,"2014-07-09",0,"failed",0,"US",0,0,80000,0,60,2014,7,0,11.289781913656,"(10.9,11.9]","(59,60]","(40,60]",6
126863878,"Crowdsource a Musical Adventure (Canceled)","Other","Misc","USD","2014-08-11",10000,"2014-07-09",140.69,"canceled",16,"US",140.69,140.69,10000,0,33,2014,7,8.793125,9.21034037197618,"(8.9,9.9]","(30,40]","(30,40]",4
1268863863,"Christian Creek Organics","Other","Food","USD","2014-08-04",5000,"2014-07-18",230,"failed",6,"US",230,230,5000,0,17,2014,7,38.3333333333333,8.51719319141624,"(7.9,8.9]","(10,20]","(10,20]",4
1269049630,"Make Pigs Fly","Other","Misc","USD","2014-07-21",11000,"2014-07-11",1980,"failed",34,"US",1980,1980,11000,0,10,2014,7,58.2352941176471,9.30565055178051,"(8.9,9.9]","(0,10]","(0,10]",4
1269969691,"Aer Duffel Pack: The Modern Office and Gym Bag","Product Design","Misc","USD","2014-08-10",45000,"2014-07-11",111471,"successful",717,"US",111471,111471,45000,1,30,2014,7,155.468619246862,10.7144177687525,"(9.9,10.9]","(29,30]","(29,30]",5
1270271607,"Dance","Other","Music","USD","2014-08-21",5000,"2014-07-21",1735,"failed",12,"US",1735,1735,5000,0,31,2014,7,144.583333333333,8.51719319141624,"(7.9,8.9]","(30,40]","(30,40]",4
1270941947,"Argentine Spinach & Orange Salad","Other","Food","CAD","2014-08-09",20,"2014-07-10",0,"failed",0,"CA",0,0,18.35,0,30,2014,7,0,2.90962957450058,"(2.9,3.9]","(29,30]","(29,30]",3
1271355750,"Custom Pottery","Other","Misc","USD","2014-08-14",900,"2014-07-15",175,"failed",3,"US",175,175,900,0,30,2014,7,58.3333333333333,6.80239476332431,"(5.9,6.9]","(29,30]","(29,30]",4
1271836224,"Firedance Jewelry Earrings -  the fusion of art & science","Other","Misc","USD","2014-08-24",500,"2014-07-25",827,"successful",49,"US",827,827,500,1,30,2014,7,16.8775510204082,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
1271945219,"Peanut Butter & Jelly","Other","Food","USD","2014-08-07",45,"2014-07-08",61,"successful",5,"US",61,61,45,1,30,2014,7,12.2,3.80666248977032,"(2.9,3.9]","(29,30]","(29,30]",4
1271977421,"L.A. Vida Skate Supply Launch","Product Design","Misc","USD","2014-08-27",1000,"2014-07-28",0,"failed",0,"US",0,0,1000,0,30,2014,7,0,6.90775527898214,"(6.9,7.9]","(29,30]","(29,30]",4
1272150821,"Hilliard Honkers' Revival","Other","Film & Video","USD","2014-08-26",1500,"2014-07-27",0,"failed",0,"US",0,0,1500,0,30,2014,7,0,7.3132203870903,"(6.9,7.9]","(29,30]","(29,30]",4
1272194464,"Justin's Jerky","Other","Food","USD","2014-08-07",5000,"2014-07-08",0,"failed",0,"US",0,0,5000,0,30,2014,7,0,8.51719319141624,"(7.9,8.9]","(29,30]","(29,30]",4
1272236574,"Being Gay","Other","Film & Video","USD","2014-08-10",17000,"2014-07-13",819,"failed",10,"US",819,819,17000,0,28,2014,7,81.9,9.74096862303835,"(8.9,9.9]","(20,29]","(20,29]",4
1272457372,"Persian UK","Other","Photography","GBP","2014-08-06",700,"2014-07-19",20,"failed",1,"GB",34.28,33.61,1176.29,0,18,2014,7,20,7.07012069669758,"(6.9,7.9]","(10,20]","(10,20]",4
1272491414,"Making Pretty Things/ School Tuition/Hospital Donation","Other","Misc","USD","2014-08-22",600,"2014-07-23",40,"failed",3,"US",40,40,600,0,30,2014,7,13.3333333333333,6.39692965521615,"(5.9,6.9]","(29,30]","(29,30]",4
1272798745,"Project Zoo Plankton - Cards and Supplies","Other","Misc","USD","2014-08-10",100,"2014-07-11",0,"failed",0,"US",0,0,100,0,30,2014,7,0,4.60517018598809,"(3.9,4.9]","(29,30]","(29,30]",4
1272877385,"Inside /outside all season's safe, unique, mini ceramic BBQ","Other","Misc","CAD","2014-08-03",5000,"2014-07-04",280,"failed",13,"CA",262.52,256.5,4580.43,0,30,2014,7,21.5384615384615,8.42954815916405,"(7.9,8.9]","(29,30]","(29,30]",4
1273837018,"Fishing the HATCH","Other","Film & Video","USD","2014-08-16",4800,"2014-07-17",0,"failed",0,"US",0,0,4800,0,30,2014,7,0,8.47637119689598,"(7.9,8.9]","(29,30]","(29,30]",4
1274066185,"Newtropolis & The Fantastic Fur Playing Cards","Other","Misc","USD","2014-08-15",1500,"2014-07-16",1933.09,"successful",52,"US",1933.09,1933.09,1500,1,30,2014,7,37.1748076923077,7.3132203870903,"(6.9,7.9]","(29,30]","(29,30]",4
1274076798,"Third Ion","Other","Music","CAD","2014-08-20",7050,"2014-07-30",2145,"failed",42,"CA",1985.33,1957.65,6434.24,0,21,2014,7,51.0714285714286,8.76938900893728,"(7.9,8.9]","(20,29]","(20,29]",4
1274118551,"FREE HUGS","Other","Food","GBP","2014-08-25",25000,"2014-07-16",15,"failed",2,"GB",25.68,24.87,41455.93,0,40,2014,7,7.5,10.6323862142632,"(9.9,10.9]","(30,40]","(30,40]",5
127442366,"Christina Lynn's Catering","Other","Food","USD","2014-08-27",50000,"2014-07-28",0,"failed",0,"US",0,0,50000,0,30,2014,7,0,10.8197782844103,"(9.9,10.9]","(29,30]","(29,30]",5
127453062,"? Maid Cafe Party ?","Other","Misc","USD","2014-09-07",3000,"2014-07-09",100,"failed",2,"US",100,100,3000,0,60,2014,7,50,8.00636756765025,"(7.9,8.9]","(59,60]","(40,60]",4
12745400,"Doubles (a novel) (Canceled)","Other","Misc","GBP","2014-09-01",1700,"2014-07-22",0,"canceled",0,"GB",0,0,2770.31,0,41,2014,7,0,7.92671450627695,"(7.9,8.9]","(40,59]","(40,60]",4
1274624632,"Band Demo","Rock","Music","GBP","2014-08-09",10000,"2014-07-10",0,"failed",0,"GB",0,0,16690.03,0,30,2014,7,0,9.72256681413779,"(8.9,9.9]","(29,30]","(29,30]",4
1274739942,"One Dollar. The Road to Royalty Project.","Hip-Hop","Music","USD","2014-08-26",500,"2014-07-27",1,"failed",1,"US",1,1,500,0,30,2014,7,1,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
1275102871,"THE PEOPLE'S REPORTER","Web","Journalism","GBP","2014-08-24",25000,"2014-07-25",0,"failed",0,"GB",0,0,41455.93,0,30,2014,7,0,10.6323862142632,"(9.9,10.9]","(29,30]","(29,30]",5
1275406315,"Real Time Design Visualization","Other","Technology","USD","2014-09-06",1500,"2014-07-08",201,"failed",2,"US",201,201,1500,0,60,2014,7,100.5,7.3132203870903,"(6.9,7.9]","(59,60]","(40,60]",4
1275747074,"True Ambition Co.","Other","Misc","CAD","2014-08-21",5000,"2014-07-22",60,"failed",3,"CA",55.88,54.76,4563.29,0,30,2014,7,20,8.42579913358683,"(7.9,8.9]","(29,30]","(29,30]",4
1276178609,"DL Alert Pro","Apps","Technology","USD","2014-08-19",15000,"2014-07-25",5,"failed",1,"US",5,5,15000,0,25,2014,7,5,9.61580548008435,"(8.9,9.9]","(20,29]","(20,29]",4
1276196153,"Fr3Dom Hip-Hop Vision","Hip-Hop","Music","USD","2014-08-07",4347,"2014-07-08",5.5,"failed",1,"US",5.5,5.5,4347,0,30,2014,7,5.5,8.37724123098879,"(7.9,8.9]","(29,30]","(29,30]",4
1276246797,"Closed (Canceled)","Other","Photography","AUD","2014-08-09",1500,"2014-07-10",0,"canceled",0,"AU",0,0,1398.21,0,30,2014,7,0,7.24294812610495,"(6.9,7.9]","(29,30]","(29,30]",4
1276281156,"Bacon Sculpture","Other","Food","USD","2014-08-06",30,"2014-07-07",0,"failed",0,"US",0,0,30,0,30,2014,7,0,3.40119738166216,"(2.9,3.9]","(29,30]","(29,30]",4
1276419678,"Corleon's Way","Hip-Hop","Music","USD","2014-08-20",1e+05,"2014-07-21",0,"failed",0,"US",0,0,1e+05,0,30,2014,7,0,11.5129254649702,"(10.9,11.9]","(29,30]","(29,30]",6
1276555855,"Appleholics","Other","Food","USD","2014-08-23",100,"2014-07-24",0,"failed",0,"US",0,0,100,0,30,2014,7,0,4.60517018598809,"(3.9,4.9]","(29,30]","(29,30]",4
1276733437,"A Proposition - The Philocratic State","Other","Misc","USD","2014-09-12",10000,"2014-07-14",100,"failed",1,"US",100,100,10000,0,60,2014,7,100,9.21034037197618,"(8.9,9.9]","(59,60]","(40,60]",4
1276747040,"How Did I Get Here","Other","Film & Video","USD","2014-08-07",20000,"2014-07-08",0,"failed",0,"US",0,0,20000,0,30,2014,7,0,9.90348755253613,"(9.9,10.9]","(29,30]","(29,30]",4
1276853382,"Lasagna","Other","Food","USD","2014-08-13",30,"2014-07-14",0,"failed",0,"US",0,0,30,0,30,2014,7,0,3.40119738166216,"(2.9,3.9]","(29,30]","(29,30]",4
1277288138,"Flawed","Other","Misc","USD","2014-09-16",3200,"2014-07-18",180,"failed",3,"US",180,180,3200,0,60,2014,7,60,8.07090608878782,"(7.9,8.9]","(59,60]","(40,60]",4
1277332674,"Photo Tales (Canceled)","Apps","Technology","USD","2014-08-01",6500,"2014-07-02",0,"canceled",0,"US",0,0,6500,0,30,2014,7,0,8.77955745588373,"(7.9,8.9]","(29,30]","(29,30]",4
1277384740,"Smartphone Screen Image Magnifier","Product Design","Misc","USD","2014-08-01",38600,"2014-07-02",709,"failed",22,"US",709,709,38600,0,30,2014,7,32.2272727272727,10.5610075554529,"(9.9,10.9]","(29,30]","(29,30]",5
1277402340,"The Laboratory Food Truck Project","Food Trucks","Food","CAD","2014-08-28",27500,"2014-07-29",100,"failed",1,"CA",92.48,92.13,25336.28,0,30,2014,7,100,10.1399926396257,"(9.9,10.9]","(29,30]","(29,30]",5
127741707,"Plant Fruit Trees & Vegetables","Other","Food","USD","2014-08-31",12700,"2014-07-17",5,"failed",1,"US",5,5,12700,0,45,2014,7,5,9.44935727244668,"(8.9,9.9]","(40,59]","(40,60]",4
1277447592,"Regency Michaelmas Ball","Dance","Dance","CAD","2014-07-28",4000,"2014-07-08",8956,"successful",57,"CA",8401.6,8196.96,3660.99,1,20,2014,7,157.122807017544,8.20548888162238,"(7.9,8.9]","(10,20]","(10,20]",4
1277646917,"Charlie Phillips presents How Great Thou Art","Other","Photography","GBP","2014-08-04",7650,"2014-07-03",9517.5,"successful",194,"GB",16322.38,15993.38,12855.2,1,32,2014,7,49.0592783505155,9.46150367772754,"(8.9,9.9]","(30,40]","(30,40]",4
1277676785,"House of Tricksters","Other","Film & Video","USD","2014-08-09",3500,"2014-07-10",25,"failed",1,"US",25,25,3500,0,30,2014,7,25,8.1605182474775,"(7.9,8.9]","(29,30]","(29,30]",4
1277986615,"Sun Village","Other","Film & Video","GBP","2014-08-07",1100,"2014-07-08",2046,"successful",65,"GB",3507.8,3438.14,1848.46,1,30,2014,7,31.4769230769231,7.52210813897566,"(6.9,7.9]","(29,30]","(29,30]",4
1278242977,"The Best Hamburger Ever","Other","Food","USD","2014-08-07",20,"2014-07-08",0,"failed",0,"US",0,0,20,0,30,2014,7,0,2.99573227355399,"(2.9,3.9]","(29,30]","(29,30]",3
1278247494,"Support an Electronic Music Demo Podcast (Canceled)","Other","Music","USD","2014-09-07",2000,"2014-07-09",0,"canceled",0,"US",0,0,2000,0,60,2014,7,0,7.60090245954208,"(6.9,7.9]","(59,60]","(40,60]",4
1278340600,"Exo-Beast","Other","Misc","USD","2014-08-19",30000,"2014-07-15",132,"failed",4,"US",132,132,30000,0,35,2014,7,33,10.3089526606443,"(9.9,10.9]","(30,40]","(30,40]",5
1278542321,"Pie in the Sky","Other","Food","GBP","2014-08-08",50,"2014-07-09",0,"failed",0,"GB",0,0,84.02,0,30,2014,7,0,4.43105486574124,"(3.9,4.9]","(29,30]","(29,30]",4
1278585369,"Valorath","Other","Misc","USD","2014-08-14",250000,"2014-07-15",781,"failed",7,"US",781,781,250000,0,30,2014,7,111.571428571429,12.4292161968444,"(11.9,20]","(29,30]","(29,30]",7
1278635926,"Show This When I'm Dead - Documentary Project","Other","Film & Video","CAD","2014-08-23",3850,"2014-07-24",0,"failed",0,"CA",0,0,3547.08,0,30,2014,7,0,8.17388000879049,"(7.9,8.9]","(29,30]","(29,30]",4
1278784881,"Recording Studio","Indie Rock","Music","USD","2014-08-17",3000,"2014-07-18",0,"failed",0,"US",0,0,3000,0,30,2014,7,0,8.00636756765025,"(7.9,8.9]","(29,30]","(29,30]",4
1278872338,"Let Your Brain Root (Canceled)","Other","Misc","USD","2014-08-18",10000,"2014-07-17",20,"canceled",1,"US",20,20,10000,0,32,2014,7,20,9.21034037197618,"(8.9,9.9]","(30,40]","(30,40]",4
1279144709,"Lokul App & iBeacon Pre-Sale (Canceled)","Apps","Technology","USD","2014-08-25",5000,"2014-07-26",1,"canceled",1,"US",1,1,5000,0,30,2014,7,1,8.51719319141624,"(7.9,8.9]","(29,30]","(29,30]",4
1279256684,"Universal Towel for Yoga, Beach, Travel, Life. ECO Friendly!","Product Design","Misc","USD","2014-08-18",15000,"2014-07-17",65853.22,"successful",730,"US",65853.22,65853.22,15000,1,32,2014,7,90.2098904109589,9.61580548008435,"(8.9,9.9]","(30,40]","(30,40]",4
1279378009,"The Coolest Patriotic American Flag from reclaimed wood","Other","Misc","USD","2014-08-15",1776,"2014-07-16",35,"failed",2,"US",35,35,1776,0,30,2014,7,17.5,7.48211892355212,"(6.9,7.9]","(29,30]","(29,30]",4
1279393344,"The Cozy Owl","Other","Misc","CAD","2014-08-07",60,"2014-07-08",406,"successful",28,"CA",380.87,371.93,54.97,1,30,2014,7,14.5,4.00678758187257,"(3.9,4.9]","(29,30]","(29,30]",4
1280052793,"River of Rock Album (Canceled)","Rock","Music","USD","2014-08-28",10000,"2014-07-16",205,"canceled",3,"US",205,205,10000,0,43,2014,7,68.3333333333333,9.21034037197618,"(8.9,9.9]","(40,59]","(40,60]",4
1280325179,"A MORNING LIGHT","Narrative Film","Film & Video","USD","2014-08-12",9000,"2014-07-23",10093.14,"successful",148,"US",10093.14,10093.14,9000,1,20,2014,7,68.1968918918919,9.10497985631836,"(8.9,9.9]","(10,20]","(10,20]",4
1280465816,"The Shoemaker & The King","Other","Misc","USD","2014-09-11",2500,"2014-07-13",0,"failed",0,"US",0,0,2500,0,60,2014,7,0,7.82404601085629,"(6.9,7.9]","(59,60]","(40,60]",4
1280582002,"SWFTTR: Southwest Farm-to-Table Recipes","Other","Photography","USD","2014-09-27",5000,"2014-07-29",187,"failed",15,"US",187,187,5000,0,60,2014,7,12.4666666666667,8.51719319141624,"(7.9,8.9]","(59,60]","(40,60]",4
1280588864,"20 stunning places and how everyone can go there","Other","Journalism","GBP","2014-08-23",30000,"2014-07-24",4,"failed",4,"GB",6.83,6.63,49747.12,0,30,2014,7,1,10.8147078514638,"(9.9,10.9]","(29,30]","(29,30]",5
1280905561,"Land Of The Free","Other","Photography","USD","2014-09-29",10000,"2014-07-31",0,"failed",0,"US",0,0,10000,0,60,2014,7,0,9.21034037197618,"(8.9,9.9]","(59,60]","(40,60]",4
1281073242,"Not Just Hot Sauce","Other","Food","USD","2014-08-15",7500,"2014-07-22",36,"failed",2,"US",36,36,7500,0,24,2014,7,18,8.9226582995244,"(8.9,9.9]","(20,29]","(20,29]",4
1281158361,"Power of Love Experiment","Other","Film & Video","USD","2014-09-15",6000,"2014-07-17",490,"failed",8,"US",490,490,6000,0,60,2014,7,61.25,8.69951474821019,"(7.9,8.9]","(59,60]","(40,60]",4
1281234613,"Song for Better Production Equipment","Other","Music","USD","2014-08-14",500,"2014-07-15",0,"failed",0,"US",0,0,500,0,30,2014,7,0,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
1281688229,"Woven Heart","Other","Misc","GBP","2014-09-11",30,"2014-07-13",74,"successful",6,"GB",126.7,120.12,48.7,1,60,2014,7,12.3333333333333,3.88567903008854,"(2.9,3.9]","(59,60]","(40,60]",4
1281765031,"WI Creative + Nigeria Education = Resource Room","Other","Misc","USD","2014-08-21",10000,"2014-07-15",140,"failed",5,"US",140,140,10000,0,37,2014,7,28,9.21034037197618,"(8.9,9.9]","(30,40]","(30,40]",4
1282026071,"Peanut Butter & Jelly","Other","Food","USD","2014-09-19",10,"2014-07-21",1,"failed",1,"US",1,1,10,0,60,2014,7,1,2.30258509299405,"(1.9,2.9]","(59,60]","(40,60]",3
1282442574,"Courage Gowns","Other","Misc","CAD","2014-08-28",7500,"2014-07-29",1142,"failed",12,"CA",1056.16,1052.15,6909.89,0,30,2014,7,95.1666666666667,8.84070899767698,"(7.9,8.9]","(29,30]","(29,30]",4
1282493469,"""""""""perfect"""""""" steak sauce","Other","Food","USD","2014-08-21",100,"2014-07-22",0,"failed",0,"US",0,0,100,0,30,2014,7,0,4.60517018598809,"(3.9,4.9]","(29,30]","(29,30]",4
1282549427,"ProLiFic Online is Progressive Literary Fiction","Other","Misc","USD","2014-08-06",7500,"2014-07-07",200,"failed",7,"US",200,200,7500,0,30,2014,7,28.5714285714286,8.9226582995244,"(8.9,9.9]","(29,30]","(29,30]",4
1282935710,"Element Lost (Canceled)","Other","Misc","USD","2014-08-29",20000,"2014-07-30",1,"canceled",1,"US",1,1,20000,0,30,2014,7,1,9.90348755253613,"(9.9,10.9]","(29,30]","(29,30]",4
1283315855,"Rotation411","Other","Film & Video","USD","2014-08-08",15000,"2014-07-24",16,"failed",2,"US",16,16,15000,0,15,2014,7,8,9.61580548008435,"(8.9,9.9]","(10,20]","(10,20]",4
1283356406,"The Backyard: Twenty Years & Still Counting (Canceled)","Other","Film & Video","USD","2014-08-13",65000,"2014-07-14",2645,"canceled",14,"US",2645,2645,65000,0,30,2014,7,188.928571428571,11.0821425488778,"(10.9,11.9]","(29,30]","(29,30]",6
1283560484,"PewDiePie game","Other","Misc","USD","2014-09-27",20000,"2014-07-29",16,"failed",3,"US",16,16,20000,0,60,2014,7,5.33333333333333,9.90348755253613,"(9.9,10.9]","(59,60]","(40,60]",4
