"","id","blurb","launch","created"
"138960",1155358858,"""I would like to create a short video of Justin Bieber's albums smashed to bits in different ways, for the world to enjoy on YouTube."",",1405546285,1405256493
"138973",1421877097,"""A nationwide interview tour exploring the pervasive use and marketing of Viagra and similar drugs on American sexual culture."",",1406237457,1405621025
"138974",920827877,"""\""The Abortion Lullaby\"" is a creative music video for adoptive parents who'd rather take care of babies than see them aborted."",",1406742317,1406396760
"138979",405939001,"""I want to document a Spartan Race 12 hour Hurricane Heat.\nI will need new/extra equipment i.e batteries, cameras etc."",",1405107683,1404939081
"138981",1580630254,"""This is a feature length film about a female reducing her carbon footprint & enhancing her cans at the same time. Go Green! #cans4cans"",",1405678882,1405339807
"138997",1899612244,"""MWM Cornerstone Productions exists to glorify God.\nIt is our passion to create quality, powerful and relevant films that shine light on"",",1406325434,1404423842
"138998",721703107,"""I am looking for funding for a very special video.  If my goal is reached, I will destroy 10 CD's labelled Nickleback in epic fashion!"",",1406145680,1406001306
"139000",3392558,"""i would like to film me eating a big mac at whole foods i think that it would be a lot of fun."",",1404966300,1404958546
"139002",958247397,"""Help Us Expand from a Patchwork Studio to a Full Professional Level Business Functioning with the help of everyone here! Thank You!"",",1405108326,1404406012
"139011",1606223599,"""Action/Comedy Animation With Awesome Women"",",1405187647,1383425327
"139022",414529957,"""Do you enjoy destruction? Help me torture test my car and finally bring peace to this abomination."",",1406923440,1406748642
"139528",581986894,"""Redefining the first layer with classic, high-quality undergarments, which are manufactured locally using sustainable materials."",",1405429762,1403892449
"139553",499620708,"""Our collection of modern vintage lockets allows you to carry your most cherished relationships and memories with you."",",1404932539,1403119986
"139578",1769775231,"""150 years ago the busserull shirt was the common work shirt in Norway. In 2014, Hovden Formal Farm Wear is bringing it back!"",",1404841139,1394572977
"139600",1103193419,"""Transform your camera into an eccentric piece of art that truly represents YOU! Decorative Lens caps, Leather Cuffs & Camera Straps =)"",",1406779390,1357203042
"139605",173080558,"""Swan&Stone Millinery--eco-fabulous headwear, handmade in Brandon, VT--accepted to Grand Central Holiday Fair in New York City!"",",1406579657,1406037692
"139622",1761344210,"""tee shirt + skull graphic = SICK SKULL GRAPHIC TEES"",",1406827066,1405782767
"139628",484930166,"""A dancer turned fashion designer, who lives & works in NYC, brings her two worlds together through Cove, a stylish dancewear brand."",",1404866735,1404429338
"139635",1624465143,"""A fair trade womenswear collection that revitalises traditional artisanship through sophisticated and contemporary design."",",1404896408,1399464992
"139636",1805969922,"""London flair, Italian fabric. Free international shipping. These socks will make you sexy."",",1404408919,1400946191
"139643",683590641,"""We print contemporary art on sweatshirts and scarves."",",1406243808,1381293998
"139644",1303988004,"""An short fashion film about a feast of flowers - a mesmerizing, dream-like reality full of surprises!"",",1406550218,1402367248
"139679",511729535,"""We call it \""vintage fashion for the modern feminist.\"" All designs are based on historical vignettes from the women's movement."",",1406040096,1405478853
"139680",1955711240,"""A BFA Thesis Collection in Menswear Fashion Design at Parsons the New School of Design."",",1406575161,1406306209
"139732",1022159330,"""In a world of mass production we design luxury handbags that last into the future."",",1404224173,1403725835
"139776",799168671,"""Apparel that celebrates cultures and aesthetics from around the world.\nInspired by diversity.\nBeginning with Africa!"",",1404453728,1393906496
"139779",1249457266,"""The ethical production of our organic, designer clothing range provides employment for marginalised women in Cambodia"",",1406534025,1401437786
"139800",406974260,"""It will take over 2 hours to produce your handmade belt. Along the way a Kenyan artisan gets paid a living wage."",",1406048451,1371064352
"139822",1368535663,"""Superior quality grosgrain ribbon belts, in the broadest selection of designs anywhere, handmade in NYC. Tastefully priced."",",1404928095,1404431290
"139825",1892979629,"""A better way for Petite Women to shop - because Petite is Powerful!"",",1406721355,1402355629
"139848",1659111524,"""Slow Wide Turns is a collective of Artists, Musicians, and Surfers seeking to share a unique blend of wave riding threads."",",1404233563,1401385099
"139858",221837069,"""Help these cousins keep all the dog paws of the world dry, warm, comfy, and fashionable! Dogs can't ask for your help, but WE can!"",",1406561927,1405474217
"139863",568599733,"""Made in USA. Handmade luxurious, customizable leather handbags & accessories. Built to last and look better with age. Design your own!"",",1406630720,1405978108
"139871",636167059,"""Unique and stylish soft-soled shoes and boots for babies and toddlers, handcrafted from quality leather and suede."",",1406045914,1405307448
"139883",1412323860,"""Okewa brings you raincoats purpose built for an urban lifestyle. Stay dry in style!"",",1406203591,1403337399
"139892",1164267901,"""By promoting artisanal production we create modern design, high quality and affordable footwear for men and women. Handcrafted in Italy"",",1405352485,1402067134
"139897",401289353,"""Finest Men's Accessories. Handmade In America"",",1405659033,1404717476
"139918",950507816,"""Sandbar Beachwear, All original designs for the lover of all things coastal. Comfortable, casual & colorful. Life is better at the 'Bar"",",1406076801,1404963762
"139923",1577529027,"""Fashion duo Teresa Crowninshield launches their flagship design studio and newest collection of silk and cashmere jackets for women."",",1404754067,1385322392
"139956",1216530453,"""It makes better sandwiches; therefore, egg salad deserves equal t-shirt attention."",",1404847340,1404773397
"139960",874089811,"""Sass up your wardrobe with LOY!  #3printrule\nBrooklyn made hand dyed and local sourced fabrics.  Options for men and ladies."",",1404270629,1391999988
"139968",1570923087,"""Mazzy is transitioning to Chicago!\n\nHelp her adjust to the freezing, terrible, god-forsaken weather with custom-fit Grandpa sweaters."",",1405309955,1405305289
"139973",569210154,"""Wellington based label 'Désirée' is debuting at New Zealand Fashion Week this year and would like you to be part of the journey."",",1406071521,1406065068
"139990",1627409060,"""We're only limited by YOUR imagination. ALTR your apparel by sliding our patent-pending cover over your garment's existing button."",",1406142253,1404927396
"140010",783916097,"""Our dress sock features a unique construction that will fit your feet like a second layer of skin.  Designed in NYC.  Made in Italy."",",1405468527,1403633356
"140026",1247520188,"""TROVE is the Ultimate Slim Wallet and card case. Made in England by expert craftspeople using the finest materials. Reverse the Rules"",",1405176005,1400089335
"140032",1214149922,"""Let's RAISE THE VIBRATION in Newport, RI! Help fund a new spiritually savvy boutique and event center!"",",1406579012,1404490209
