"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","outcome","duration","launchyr","launchmo","avgpledge","category_combo","log_goal","norm_goal","duration2","duration3","predict","found","match"
"664",158604639,"Medical Alert ID Key Chain Tag (Customizable)","Product Design","Design","USD","2014-08-30",650,"2014-07-31",74,"failed",12,"US",74,74,650,0,30,2014,7,6.16666666666667,"Design:Product Design",6.47697236288968,-1.77756803235164,6,-2.63394703160382,1,0,0
"665",1586969406,"Vegetarian Dinner Tiffins (Canceled)","Food","Food","CAD","2014-08-11",3000,"2014-07-22",0,"canceled",0,"CA",0,0,2752.29,0,20,2014,7,0,"Food:Food",7.92018857140835,0.711820523777394,4,-12.6339470316038,0,0,1
"666",1589813798,"FingerMitt - Heat Resistant Silicone Glove","Product Design","Design","USD","2014-08-08",1000,"2014-07-09",6634.05,"successful",272,"US",6634.05,6634.05,1000,1,30,2014,7,24.3898897058824,"Design:Product Design",6.90775527898214,-1.50349414527295,6,-2.63394703160382,1,1,1
"667",1590569275,"Making a new cookie! A combo of Oreo and Chips ahoy","Food","Food","USD","2014-08-19",400,"2014-07-17",0,"canceled",0,"US",0,0,400,0,33,2014,7,0,"Food:Food",5.99146454710798,0.0782895136945127,7,0.366052968396183,0,0,1
"668",1591574086,"Cabin - The Easiest Way to Recharge your iPhone","Product Design","Design","USD","2014-08-29",50000,"2014-07-15",188559.99,"successful",2422,"US",188559.99,188559.99,50000,1,45,2014,7,77.853009909166,"Design:Product Design",10.8197782844103,0.985423848886426,9,12.3660529683962,0,0,0
"669",1592388651,"A Piece of My Mind","Documentary","Film & Video","USD","2014-08-23",2500,"2014-07-24",4656,"successful",49,"US",4656,4656,2500,1,30,2014,7,95.0204081632653,"Film & Video:Documentary",7.82404601085629,-0.720193179565852,6,-2.63394703160382,1,1,1
"670",1593487643,"Americas Puerto Rican History","Documentary","Film & Video","USD","2014-09-01",6500,"2014-07-25",9,"failed",1,"US",9,9,6500,0,38,2014,7,9,"Film & Video:Documentary",8.77955745588373,-0.181562240649964,8,5.36605296839618,0,0,1
"671",1593941825,"The Riser - Aluminum Extension for GoPro HERO Cameras","Product Design","Design","USD","2014-08-19",7500,"2014-07-15",294,"failed",8,"US",294,294,7500,0,35,2014,7,36.75,"Design:Product Design",8.9226582995244,-0.221567025377379,7,2.36605296839618,1,0,0
"672",1594428472,"I & I: The history of Rastafari and Dreadlocks","Documentary","Film & Video","USD","2014-08-10",8143,"2014-07-14",0,"failed",0,"US",0,0,8143,0,27,2014,7,0,"Film & Video:Documentary",9.00491394146713,-0.0545266346901752,6,-5.63394703160382,1,0,0
"673",159453736,"FInding Ala","Art","Art","USD","2014-09-09",2000,"2014-07-11",0,"failed",0,"US",0,0,2000,0,60,2014,7,0,"Art:Art",7.60090245954208,0.188000421280914,12,27.3660529683962,0,0,1
"674",1594861831,"Jessy Loves Frankie","Documentary","Film & Video","USD","2014-08-09",10000,"2014-07-10",1,"failed",1,"US",1,1,10000,0,30,2014,7,1,"Film & Video:Documentary",9.21034037197618,0.0612742086372982,6,-2.63394703160382,1,0,0
"675",1594921357,"Coleslaw, a Potato Salad Alternative","Food","Food","USD","2014-08-08",11,"2014-07-09",34,"successful",4,"US",34,34,11,1,30,2014,7,8.5,"Food:Food",2.39789527279837,-1.10209583095427,6,-2.63394703160382,1,1,1
"676",1595495788,"Chocolate Champion-Chip","Food","Food","USD","2014-08-30",4000,"2014-07-31",0,"failed",0,"US",0,0,4000,0,30,2014,7,0,"Food:Food",8.29404964010203,0.834623256307305,6,-2.63394703160382,0,0,1
"677",1597245569,"Project Music Video","Music","Music","USD","2014-08-08",1000,"2014-07-09",101,"failed",9,"US",101,101,1000,0,30,2014,7,11.2222222222222,"Music:Music",6.90775527898214,-0.797831159624612,6,-2.63394703160382,1,0,0
"678",1598175741,"Lasagna","Food","Food","USD","2014-08-10",30,"2014-07-11",0,"failed",0,"US",0,0,30,0,30,2014,7,0,"Food:Food",3.40119738166216,-0.772539611174549,6,-2.63394703160382,0,0,1
"679",1598203896,"Dutch dessert making","Food","Food","USD","2014-08-08",750,"2014-07-09",0,"failed",0,"US",0,0,750,0,30,2014,7,0,"Food:Food",6.62007320653036,0.284769587532533,6,-2.63394703160382,0,0,1
"680",1598462360,"Playing Cards by The Wrench and Rodent - Printed by USPCC","Product Design","Design","USD","2014-08-10",15000,"2014-07-11",6609,"failed",61,"US",6609,6609,15000,0,30,2014,7,108.344262295082,"Design:Product Design",9.61580548008435,0.21942897283191,6,-2.63394703160382,1,0,0
"681",1598683785,"Phoenix -  watch","Product Design","Design","GBP","2014-07-31",75000,"2014-07-01",1,"failed",1,"GB",1.7,1.68,126192.52,0,30,2014,7,1,"Design:Product Design",11.7455639563342,1.57442974542365,6,-2.63394703160382,0,0,1
"682",1598760125,"the creation station community enhancement project","Art","Art","USD","2014-08-09",7000,"2014-07-25",2,"failed",1,"US",2,2,7000,0,15,2014,7,2,"Art:Art",8.85366542803745,0.713535308446946,3,-17.6339470316038,0,0,1
"683",1600420062,"Behind The Curtain","Art","Art","CAD","2014-08-07",3500,"2014-07-08",0,"failed",0,"CA",0,0,3206.3,0,30,2014,7,0,"Art:Art",8.0728729033394,0.385992332092765,6,-2.63394703160382,0,0,1
"684",1600601270,"Living Yugen All Natural Products for Yuthful Living","Product Design","Design","USD","2014-08-25",5000,"2014-07-26",0,"canceled",0,"US",0,0,5000,0,30,2014,7,0,"Design:Product Design",8.51719319141624,-0.479533147297906,6,-2.63394703160382,1,0,0
"685",1600698743,"ACTON RocketSkates: World's First Smart Wearable Mobility","Product Design","Design","USD","2014-08-22",50000,"2014-07-08",550725,"successful",733,"US",550725,550725,50000,1,45,2014,7,751.330150068213,"Design:Product Design",10.8197782844103,0.985423848886426,9,12.3660529683962,0,0,0
"686",1600893322,"Oxtail and Waffles","Food","Food","USD","2014-08-13",100,"2014-07-14",5,"failed",1,"US",5,5,100,0,30,2014,7,5,"Food:Food",4.60517018598809,-0.37706877282399,6,-2.63394703160382,0,0,1
"687",1601481811,"Large Solomon's Temple Model (Canceled)","Art","Art","AUD","2014-08-24",8000,"2014-07-25",30,"canceled",2,"AU",28.38,28.01,7470.35,0,30,2014,7,15,"Art:Art",8.91869713111224,0.740816150551238,6,-2.63394703160382,0,0,1
"688",1602801499,"""""""""This Seat's Open""""""""","Art","Art","GBP","2014-08-21",600,"2014-07-31",600,"successful",22,"GB",1016.99,994.65,994.65,1,21,2014,7,27.2727272727273,"Art:Art",6.90239091648299,-0.105025629294822,5,-11.6339470316038,1,1,1
"689",1603760592,"The EZ-Snap Key","Product Design","Design","USD","2014-09-13",5000,"2014-07-30",5,"failed",1,"US",5,5,5000,0,45,2014,7,5,"Design:Product Design",8.51719319141624,-0.479533147297906,9,12.3660529683962,1,0,0
"690",1604398069,"ABC","Music","Music","USD","2014-08-17",200,"2014-07-18",1,"failed",1,"US",1,1,200,0,30,2014,7,1,"Music:Music",5.29831736654804,-1.68158051556979,6,-2.63394703160382,1,0,0
"691",1605189493,"Annalise's art lessons","Art","Art","USD","2014-08-07",750,"2014-07-08",750,"successful",42,"US",750,750,750,1,30,2014,7,17.8571428571429,"Art:Art",6.62007320653036,-0.223458093836079,6,-2.63394703160382,0,0,0
"692",1605275851,"I like to paint pet portraits, abstracts & original art!","Art","Art","USD","2014-08-12",500,"2014-07-13",26,"failed",3,"US",26,26,500,0,30,2014,7,8.66666666666667,"Art:Art",6.21460809842219,-0.393550972695129,6,-2.63394703160382,1,0,0
"693",160547462,"White Noise Paranormal","Documentary","Film & Video","USD","2014-09-04",50000,"2014-07-06",3,"failed",1,"US",3,3,50000,0,60,2014,7,3,"Film & Video:Documentary",10.8197782844103,0.968529750590868,12,27.3660529683962,0,0,1
"694",1607045598,"Plant Sanctuary Fundraiser","Art","Art","USD","2014-08-23",2000,"2014-07-22",308,"failed",3,"US",308,308,2000,0,32,2014,7,102.666666666667,"Art:Art",7.60090245954208,0.188000421280914,7,-0.633947031603817,0,0,1
"695",1608362413,"Passions Ardentes","Food","Food","CAD","2014-09-08",150000,"2014-07-25",460,"failed",6,"CA",428.62,415.95,135636.13,0,45,2014,7,76.6666666666667,"Food:Food",11.8177310644259,1.99205242908486,9,12.3660529683962,0,0,1
"696",1608982536,"I'll eat Toblerone on Mount Everest","Documentary","Film & Video","GBP","2014-08-08",1e+05,"2014-07-09",1,"failed",1,"GB",1.71,1.68,168041.81,0,30,2014,7,1,"Film & Video:Documentary",12.0319680964703,1.65185273956395,6,-2.63394703160382,0,0,1
"697",1609088813,"INTERNATIONAL ARTIST SANCTUARY","Art","Art","USD","2014-08-14",250000,"2014-07-15",50,"failed",1,"US",50,50,250000,0,30,2014,7,50,"Art:Art",12.4292161968444,2.21348120172174,6,-2.63394703160382,0,0,1
"698",1609269452,"World favorite foods for you; while creating jobs for others","Food","Food","USD","2014-08-23",120000,"2014-07-24",26,"canceled",2,"US",26,26,120000,0,30,2014,7,13,"Food:Food",11.6952470217642,1.95181990318233,6,-2.63394703160382,0,0,1
"699",1609483859,"Under the Water.","Art","Art","GBP","2014-08-22",15000,"2014-07-23",10,"failed",1,"GB",17.08,16.58,24866.14,0,30,2014,7,10,"Art:Art",10.1212623176748,1.24529303526391,6,-2.63394703160382,0,0,1
"700",1609670749,"Disrupt the delivered baked goods business with our crowd!","Food","Food","USD","2014-08-07",5000,"2014-07-08",1,"canceled",1,"US",1,1,5000,0,30,2014,7,1,"Food:Food",8.51719319141624,0.907919569142343,6,-2.63394703160382,0,0,1
"701",1609943748,"Angle Oar: Kayaking for Every Body","Product Design","Design","USD","2014-08-25",40000,"2014-07-26",6414,"failed",27,"US",6414,6414,40000,0,30,2014,7,237.555555555556,"Design:Product Design",10.5966347330961,0.843454847329959,6,-2.63394703160382,0,0,1
"702",1612233291,"Corvette Closure (Canceled)","Art","Art","CAD","2014-09-08",75000,"2014-07-25",0,"canceled",0,"CA",0,0,67818.07,0,45,2014,7,0,"Art:Art",11.1245839575926,1.66618712144427,9,12.3660529683962,0,0,1
"703",1613782400,"The Vegemite Project","Food","Food","AUD","2014-08-07",20,"2014-07-08",15,"failed",2,"AU",14.03,13.93,18.57,0,30,2014,7,7.5,"Food:Food",2.92154737536461,-0.930091002222405,6,-2.63394703160382,0,0,1
"704",1614120454,"Icabob and the Cranes (Canceled)","Music","Music","USD","2014-08-27",10000,"2014-07-05",0,"canceled",0,"US",0,0,10000,0,53,2014,7,0,"Music:Music",9.21034037197618,0.466528327138618,11,20.3660529683962,0,0,1
"705",1615156134,"The Rasa Mat Project!","Product Design","Design","USD","2014-08-26",2000,"2014-07-22",791,"failed",16,"US",791,791,2000,0,35,2014,7,49.4375,"Design:Product Design",7.60090245954208,-1.06249814706366,7,2.36605296839618,1,0,0
"706",1615332498,"Gravity Dice","Product Design","Design","USD","2014-08-31",5000,"2014-07-02",35778.01,"successful",662,"US",35778.01,35778.01,5000,1,60,2014,7,54.045332326284,"Design:Product Design",8.51719319141624,-0.479533147297906,12,27.3660529683962,0,0,0
"707",1616079844,"FRAMED* — A Revolutionary Platform For Digital Art","Product Design","Design","USD","2014-08-20",75000,"2014-07-21",529339.14,"successful",959,"US",529339.14,529339.14,75000,1,30,2014,7,551.969906152242,"Design:Product Design",11.2252433925184,1.24338997080695,6,-2.63394703160382,0,0,0
"708",1616656599,"Summer Fireworks Potato Salad","Food","Food","USD","2014-08-07",5000,"2014-07-09",0,"failed",0,"US",0,0,5000,0,29,2014,7,0,"Food:Food",8.51719319141624,0.907919569142343,6,-3.63394703160382,0,0,1
"709",1617748386,"Simply Stored Nail Polish","Product Design","Design","USD","2014-08-12",90000,"2014-07-13",25631.32,"failed",58,"US",25631.32,25631.32,90000,0,30,2014,7,441.919310344828,"Design:Product Design",11.4075649493124,1.35938709117101,6,-2.63394703160382,0,0,1
"710",161953621,"Personal Fitness Chef","Food","Food","USD","2014-08-17",550,"2014-07-18",0,"failed",0,"US",0,0,550,0,30,2014,7,0,"Food:Food",6.30991827822652,0.182892511012064,6,-2.63394703160382,0,0,1
"711",1620538271,"Type One Treats","Food","Food","USD","2014-08-20",25000,"2014-07-21",9,"failed",3,"US",9,9,25000,0,30,2014,7,3,"Food:Food",10.1266311038503,1.43657416849588,6,-2.63394703160382,0,0,1
"712",1620538679,"The best pizza ever","Food","Food","USD","2014-08-12",30,"2014-07-08",0,"failed",0,"US",0,0,30,0,35,2014,7,0,"Food:Food",3.40119738166216,-0.772539611174549,7,2.36605296839618,0,0,1
"713",1620689718,"IT Factor Entertainment Presents: UNDEFINED (Canceled)","Music","Music","USD","2014-08-11",15000,"2014-07-12",30,"canceled",2,"US",30,30,15000,0,30,2014,7,15,"Music:Music",9.61580548008435,0.689170981061749,6,-2.63394703160382,0,0,1
"714",1621116771,"Support Free Internet Music","Music","Music","USD","2014-08-19",3500,"2014-07-23",0,"failed",0,"US",0,0,3500,0,27,2014,7,0,"Music:Music",8.1605182474775,-0.109933566305624,6,-5.63394703160382,0,0,1
"715",1622735149,"Kid's Zone - A Indoor Playground and Food Court for Kids","Food","Food","USD","2014-08-01",2e+05,"2014-07-02",501,"failed",2,"US",501,501,2e+05,0,30,2014,7,250.5,"Food:Food",12.2060726455302,2.11961159827364,6,-2.63394703160382,0,0,1
"716",1624878234,"Chicken Alfredo","Food","Food","USD","2014-08-28",200,"2014-07-29",0,"failed",0,"US",0,0,200,0,30,2014,7,0,"Food:Food",5.29831736654804,-0.149389629564739,6,-2.63394703160382,0,0,1
"717",162594173,"Build Aubergine Fox! (Canceled)","Art","Art","GBP","2014-08-27",50,"2014-07-28",10,"canceled",2,"GB",16.98,16.58,82.91,0,30,2014,7,5,"Art:Art",4.41775568212813,-1.14733174016567,6,-2.63394703160382,1,0,0
"718",1626343405,"Ratatouille!! More than just a movie!!","Food","Food","USD","2014-09-14",20,"2014-07-16",0,"failed",0,"US",0,0,20,0,60,2014,7,0,"Food:Food",2.99573227355399,-0.905723372177531,12,27.3660529683962,0,0,1
"719",1626508607,"The Rustic @ The Dominican Block (Canceled)","Music","Music","USD","2014-09-22",250000,"2014-07-24",0,"canceled",0,"US",0,0,250000,0,60,2014,7,0,"Music:Music",12.4292161968444,2.23402703902898,12,27.3660529683962,0,0,1
"720",1627650391,"Gear To Teach","Music","Music","GBP","2014-08-08",2000,"2014-07-09",0,"failed",0,"GB",0,0,3360.84,0,30,2014,7,0,"Music:Music",8.11994622171246,-0.132211842070251,6,-2.63394703160382,0,0,1
"721",1628009219,"Ultimate Accessories Package for all your Mobile Devices","Product Design","Design","USD","2014-08-31",18845,"2014-07-13",3261,"canceled",74,"US",3261,3261,18845,0,49,2014,7,44.0675675675676,"Design:Product Design",9.84400290570124,0.364613364143167,10,16.3660529683962,0,0,1
"722",1630192214,"NoizeNation","Music","Music","GBP","2014-08-08",20000,"2014-07-09",0,"failed",0,"GB",0,0,33608.36,0,30,2014,7,0,"Music:Music",10.4225301245271,1.13214699116032,6,-2.63394703160382,0,0,1
"723",1630377702,"Crafty Brummie Chocolates","Food","Food","GBP","2014-08-15",25000,"2014-07-16",10,"failed",1,"GB",17.08,16.69,41725.08,0,30,2014,7,10,"Food:Food",10.638857665844,1.60482603196754,6,-2.63394703160382,0,0,1
"724",1631642364,"1000 Paper cranes for Hiroshima","Art","Art","CAD","2014-07-28",30,"2014-07-12",75,"successful",7,"CA",70.47,68.64,27.46,1,16,2014,7,10.7142857142857,"Art:Art",3.31273040033983,-1.61089057083394,4,-16.6339470316038,1,1,1
"725",1633472052,"Desktop Golf Game  SUPERFANTASTIC (Canceled)","Product Design","Design","USD","2014-08-20",40000,"2014-07-21",1475,"canceled",37,"US",1475,1475,40000,0,30,2014,7,39.8648648648649,"Design:Product Design",10.5966347330961,0.843454847329959,6,-2.63394703160382,0,0,1
"726",1634955221,"Buzz Feed: The Future of Food?","Documentary","Film & Video","GBP","2014-07-26",550,"2014-07-08",666,"successful",21,"GB",1141.83,1120.59,925.41,1,18,2014,7,31.7142857142857,"Film & Video:Documentary",6.8302368825524,-1.28041288877733,4,-14.6339470316038,1,1,1
"727",1634980231,"I Want to make a Choclate cake.. For the First time..!","Food","Food","EUR","2014-08-05",10,"2014-07-26",0,"failed",0,"NL",0,0,13.39,0,10,2014,7,0,"Food:Food",2.59450815970308,-1.03751408713468,2,-22.6339470316038,1,0,0
"728",1635005657,"SmartMix Custom Order Trail Mix","Food","Food","USD","2014-08-06",15000,"2014-07-07",785,"failed",27,"US",785,785,15000,0,30,2014,7,29.0740740740741,"Food:Food",9.61580548008435,1.26878247340458,6,-2.63394703160382,0,0,1
"729",1638438725,"Toilet Doctor","Product Design","Design","USD","2014-08-15",15000,"2014-07-16",235,"failed",11,"US",235,235,15000,0,30,2014,7,21.3636363636364,"Design:Product Design",9.61580548008435,0.21942897283191,6,-2.63394703160382,1,0,0
"730",1640697059,"Strangers Across America (Canceled)","Documentary","Film & Video","USD","2014-08-23",15000,"2014-07-24",101,"canceled",2,"US",101,101,15000,0,30,2014,7,50.5,"Film & Video:Documentary",9.61580548008435,0.28983876745497,6,-2.63394703160382,0,0,1
"731",1641929789,"Front Yard Salad Bar Garden","Food","Food","USD","2014-08-07",60,"2014-07-08",6,"failed",2,"US",6,6,60,0,30,2014,7,3,"Food:Food",4.0943445622221,-0.544860467915297,6,-2.63394703160382,0,0,1
"732",1642461985,"GameTunes Factory","Music","Music","USD","2014-08-27",45000,"2014-07-28",0,"failed",0,"US",0,0,45000,0,30,2014,7,0,"Music:Music",10.7144177687525,1.29242376580293,6,-2.63394703160382,0,0,1
"733",1642697706,"Guacamole","Food","Food","USD","2014-08-07",15,"2014-07-08",23.43,"successful",7,"US",23.43,23.43,15,1,30,2014,7,3.34714285714286,"Food:Food",2.70805020110221,-1.0002187544338,6,-2.63394703160382,1,1,1
"734",1644639998,"Running to Win (Canceled)","Documentary","Film & Video","USD","2014-08-10",5000,"2014-07-11",120,"canceled",3,"US",120,120,5000,0,30,2014,7,40,"Film & Video:Documentary",8.51719319141624,-0.329459485464276,6,-2.63394703160382,1,0,0
"735",1644808757,"Bubble Wand Wall Project","Art","Art","USD","2014-09-22",7000,"2014-07-24",0,"failed",0,"US",0,0,7000,0,60,2014,7,0,"Art:Art",8.85366542803745,0.713535308446946,12,27.3660529683962,0,0,1
"736",164890078,"Bubba's Matrimony Guacamole","Food","Food","USD","2014-08-07",60,"2014-07-08",0,"failed",0,"US",0,0,60,0,30,2014,7,0,"Food:Food",4.0943445622221,-0.544860467915297,6,-2.63394703160382,0,0,1
"737",164890797,"Heisenberg Tiles","Product Design","Design","CAD","2014-08-23",15000,"2014-07-24",33853,"successful",707,"CA",31543.45,31189.42,13819.79,1,30,2014,7,47.8826025459689,"Design:Product Design",9.53385690183718,0.167291423867565,6,-2.63394703160382,0,0,0
"738",1650767605,"BBQ sauce in a spray can !","Food","Food","USD","2014-08-09",2000,"2014-07-10",50,"failed",2,"US",50,50,2000,0,30,2014,7,25,"Food:Food",7.60090245954208,0.606944113048054,6,-2.63394703160382,0,0,1
"739",1651527415,"ChiLanta' s Catering","Food","Food","USD","2014-08-20",2500,"2014-07-21",90,"failed",4,"US",90,90,2500,0,30,2014,7,22.5,"Food:Food",7.82404601085629,0.680240425883091,6,-2.63394703160382,0,0,1
"740",1652652524,"RIL Eyewear: glasses that work with or without Google Glass","Product Design","Design","USD","2014-07-31",15000,"2014-07-01",4366,"failed",43,"US",4366,4366,15000,0,30,2014,7,101.53488372093,"Design:Product Design",9.61580548008435,0.21942897283191,6,-2.63394703160382,1,0,0
"741",1655045314,"a.","Product Design","Design","USD","2014-07-29",5500,"2014-07-08",460,"failed",20,"US",460,460,5500,0,21,2014,7,23,"Design:Product Design",8.61250337122056,-0.41889464358451,5,-11.6339470316038,1,0,0
"742",165590648,"Convertible Jar (Canceled)","Product Design","Design","USD","2014-08-28",5000,"2014-07-29",0,"canceled",0,"US",0,0,5000,0,30,2014,7,0,"Design:Product Design",8.51719319141624,-0.479533147297906,6,-2.63394703160382,1,0,0
"743",1656605524,"Adventure Time Cupcakes","Food","Food","USD","2014-07-29",200,"2014-07-28",10,"failed",2,"US",10,10,200,0,1,2014,7,5,"Food:Food",5.29831736654804,-0.149389629564739,1,-31.6339470316038,1,0,0
"744",165671171,"Better Brownie Bites","Food","Food","USD","2014-08-17",2500,"2014-07-09",0,"failed",0,"US",0,0,2500,0,39,2014,7,0,"Food:Food",7.82404601085629,0.680240425883091,8,6.36605296839618,0,0,1
"745",1657035163,"Disabled man wants to make a living selling his paintings.","Art","Art","USD","2014-08-20",2400,"2014-07-30",0,"failed",0,"US",0,0,2400,0,21,2014,7,0,"Art:Art",7.78322401633604,0.264484433969066,5,-11.6339470316038,0,0,1
